298,Hotel Beds USA,Miami,FL,33132,900 Biscayne Blvd,7862206571,,Luxury,4.6,292.18,"Parking, Concierge, Room Service, Business Centre, Swimming Pool, Rooftop Terrace, Kids Club",226,2026-04-10 00:15:14.962654+03
299,L T Hotels,Coral Gables,FL,33134,2600 S Douglas Rd,3054435941,,Boutique,3.8,395.83,"Laundry Service, EV Charging, Rooftop Terrace, Pet-Friendly, Free Wi-Fi",395,2026-04-10 00:15:14.962654+03
300,Ei At Doral Eurosuites,Sweetwater,FL,33172,1750 NW 107th Ave,3054779782,http://eurossuites.com/,Luxury,2.7,365.59,"Gym, Room Service, Bar, EV Charging, Concierge",128,2026-04-10 00:15:14.962654+03
301,Oasis Hotels,Coral Gables,FL,33134,999 Ponce De Leon Blvd,7862454757,,Boutique,3.7,463.31,"Conference Rooms, Airport Shuttle, EV Charging, Room Service, Restaurant",369,2026-04-10 00:15:14.962654+03
302,Chateaubleau Inc,Coral Gables,FL,33134,1111 Ponce De Leon Blvd,3054482634,http://hotelchateaubleau.com/,Budget,4.4,95.29,"Free Wi-Fi, Spa, Restaurant, Business Centre, Laundry Service, Conference Rooms",239,2026-04-10 00:15:14.962654+03
303,Be Live Hotels,Coral Gables,FL,33134,999 Ponce De Leon Blvd,3054429206,,Mid-range,3.0,490.48,"Restaurant, Parking, Gym, Rooftop Terrace, Conference Rooms",148,2026-04-10 00:15:14.962654+03
304,The Ritz-Carlton,Coral Gables,FL,33134,800 S Douglas Rd,3054460776,http://www.ritzcarlton.com/en/Default.htm,Mid-range,2.7,71.15,"Business Centre, Concierge, Gym, 24-Hour Front Desk, Swimming Pool",20,2026-04-10 00:15:14.962654+03
305,Barlington Hotel,Miami,FL,33125,1350 NW 2nd St,3056499965,,Budget,3.0,112.01,"Kids Club, Laundry Service, Free Wi-Fi, EV Charging",376,2026-04-10 00:15:14.962654+03
306,Springhill Suites Miami,Miami,FL,33126,6700 NW 7th St,3052650144,http://www.miamispringhillsuites.com/,Budget,3.4,544.02,"Airport Shuttle, EV Charging, Gym, Spa, Bar, Swimming Pool",394,2026-04-10 00:15:14.962654+03
307,Hampton Inn,Miami,FL,33126,777 NW 57th Ave,3052625400,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIAHSHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIAHSHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Budget,4.5,203.24,"Airport Shuttle, Room Service, Conference Rooms, Rooftop Terrace, Laundry Service",93,2026-04-10 00:15:14.962654+03
308,Opera Suites And Marina,Miami,FL,33128,NW 1st St,3053744449,http://operasuitesandmarina.com/,Resort,2.7,49.28,"Laundry Service, 24-Hour Front Desk, Bar, Rooftop Terrace",97,2026-04-10 00:15:14.962654+03
309,World Hotels,Miami,FL,33145,1770 SW 21st St,3052852400,http://oneworldcreative.com/,Resort,4.8,391.72,"Gym, Spa, Airport Shuttle, Room Service",83,2026-04-10 00:15:14.962654+03
310,Hampton Inn & Suites by Hilton Miami Brickell Downtown,Miami,FL,33130,50 SW 12th St,3053779400,http://hamptoninnmiamibrickell.com/,Luxury,4.0,222.53,"Rooftop Terrace, Airport Shuttle, Business Centre, Kids Club, Conference Rooms, Swimming Pool",147,2026-04-10 00:15:14.962654+03
311,Courtyard by Marriott Miami Downtown/Brickell Area,Miami,FL,33131,200 SE 2nd Ave,3053743000,https://www.marriott.com/hotels/travel/miadt-courtyard-miami-downtown-brickell-area/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Resort,3.9,409.20,"Free Wi-Fi, Pet-Friendly, Bar, Parking, Kids Club",280,2026-04-10 00:15:14.962654+03
312,Homewood Suites by Hilton Miami - Airport West,Miami,FL,33122,3590 NW 74th Ave,3056297831,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIAWTHW_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIAWTHW%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Luxury,3.0,194.25,"Business Centre, EV Charging, Room Service",77,2026-04-10 00:15:14.962654+03
313,Summerfield Suites,Miami,FL,33126,5710 Blue Lagoon Dr,3052690238,http://hyatt.com/,Resort,3.1,80.86,"24-Hour Front Desk, Rooftop Terrace, Airport Shuttle",218,2026-04-10 00:15:14.962654+03
314,Leamington Hotel,Miami,FL,33132,307 NE 1st St,3053737783,http://www.leamingtonhotel.com/,Resort,4.7,257.54,"Restaurant, EV Charging, Gym, Free Wi-Fi, Pet-Friendly, Swimming Pool, Laundry Service",154,2026-04-10 00:15:14.962654+03
315,Miami International Airport Hotel,Miami,FL,33122,NW 20th Street LeJeune Road,3058714100,http://miahotel.com/,Budget,3.0,524.08,"Kids Club, Pet-Friendly, Concierge, Bar, 24-Hour Front Desk, Laundry Service",62,2026-04-10 00:15:14.962654+03
316,Four Seasons,Miami,FL,33131,1435 Brickell Ave,3053583535,http://www.fourseasons.com/,Resort,4.1,356.10,"Gym, Pet-Friendly, Conference Rooms, Parking, Spa",99,2026-04-10 00:15:14.962654+03
317,Fortune House Hotel,Miami,FL,33131,185 SE 14th Ter Ste 102,3053495200,http://www.fortunehousehotel.com/,Luxury,3.8,341.15,"Pet-Friendly, Concierge, Business Centre",49,2026-04-10 00:15:14.962654+03
318,Courtyard by Marriott Miami Airport,Miami,FL,33126,1201 NW 42nd Ave,3056428200,https://www.marriott.com/hotels/travel/miacs-courtyard-miami-airport/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Luxury,3.1,103.57,"Swimming Pool, Pet-Friendly, Restaurant, Conference Rooms, Free Wi-Fi, 24-Hour Front Desk, Gym",379,2026-04-10 00:15:14.962654+03
319,Homestead Studio Suites,Miami,FL,33126,6605 NW 7th St,3052600085,http://www.homesteadhotels.com/,Luxury,2.5,526.27,"Kids Club, Parking, Restaurant, EV Charging, Gym, 24-Hour Front Desk, Airport Shuttle",395,2026-04-10 00:15:14.962654+03
320,JW Marriott Marquis Miami,Miami,FL,33131,345 SE 2nd Ave,3054218600,http://www.marriotthotels.com/,Budget,4.7,214.18,"Parking, Kids Club, Gym, Airport Shuttle, 24-Hour Front Desk, Pet-Friendly",341,2026-04-10 00:15:14.962654+03
321,Disole Hotel,Coral Gables,FL,33146,730 S Dixie Hwy,3056617999,,Luxury,2.7,302.94,"EV Charging, Restaurant, 24-Hour Front Desk",100,2026-04-10 00:15:14.962654+03
322,Executive Tropic Garden Hotel,Miami,FL,33144,6925 SW 8th St,3052674490,http://www.executivefantasyhotels.com/,Budget,3.1,496.61,"Business Centre, Kids Club, Free Wi-Fi",42,2026-04-10 00:15:14.962654+03
323,Hampton Inn Miami-Coconut Grove/Coral Gables,Miami,FL,33133,2800 SW 28th Ter,3054482800,http://hamptoninncoconutgrove.com/,Budget,4.6,168.50,"24-Hour Front Desk, Room Service, Airport Shuttle, Gym, Concierge, Free Wi-Fi",303,2026-04-10 00:15:14.962654+03
324,Sonesta Bayfront Hotel Coconut Grove,Miami,FL,33133,2889 Mcfarlane Rd,3055292828,http://www.sonesta.com/coconutgrove,Luxury,4.5,158.38,"Concierge, Rooftop Terrace, Parking, Conference Rooms",59,2026-04-10 00:15:14.962654+03
325,El Palacio Resort Hotel & Suites,Miami,FL,33169,16805 NW 12th Ave,3056248401,,Budget,3.9,298.53,"Restaurant, Business Centre, Swimming Pool",225,2026-04-10 00:15:14.962654+03
326,Holiday Inn Miami West - Airport Area,Hialeah,FL,33016,7707 NW 103rd St,8003458082,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=miahg&_PMID=99601036&setPMCookies=true&cm_mmc=mdpr-_-yellowpages-_-hi-_-MIAHG&glat=MEDI,Luxury,2.7,482.35,"Rooftop Terrace, Gym, Laundry Service, Free Wi-Fi, Restaurant",122,2026-04-10 00:15:14.962654+03
327,Holiday Inn Miami Beach-Oceanfront,Miami Beach,FL,33140,4333 Collins Ave,8003458082,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=miamb&_PMID=99601036&setPMCookies=true&cm_mmc=mdpr-_-yellowpages-_-hi-_-MIAMB&glat=MEDI,Boutique,3.2,418.49,"Laundry Service, 24-Hour Front Desk, EV Charging, Room Service",120,2026-04-10 00:15:14.962654+03
328,Holiday Inn Express & Suites Miami-Hialeah (Miami Lakes),Hialeah,FL,33016,6650 W 20th Ave,8003458082,https://www.hiexpress.com/redirect?path=hd&brandCode=ex&hotelCode=miaml&_PMID=99601036&setPMCookies=true&cm_mmc=mdpr-_-yellowpages-_-ex-_-MIAML&glat=MEDI,Resort,4.3,429.04,"Airport Shuttle, Free Wi-Fi, Concierge, Kids Club",139,2026-04-10 00:15:14.962654+03
329,Crowne Plaza South Beach - Z Ocean Hotel,Miami Beach,FL,33139,1437 Collins Ave,8778746541,https://www.crowneplaza.com/redirect?path=hd&brandCode=cp&hotelCode=miasb&_PMID=99601036&setPMCookies=true&cm_mmc=mdpr-_-yellowpages-_-cp-_-MIASB&glat=MEDI,Budget,3.9,525.25,"Room Service, Pet-Friendly, Spa",125,2026-04-10 00:15:14.962654+03
330,Sun and Surf Inn,Miami,FL,33181,11102 Biscayne Blvd,3058934540,http://knightsinnmiami.com/,Mid-range,3.8,257.01,"Airport Shuttle, Parking, Gym",42,2026-04-10 00:15:14.962654+03
331,Motel Bianco,Miami,FL,33137,5255 Biscayne Blvd,3057518696,http://www.knightsinn.com/,Resort,4.8,253.59,"Laundry Service, Gym, Spa, Parking, Kids Club",346,2026-04-10 00:15:14.962654+03
332,Catch Grill & Bar,Miami,FL,33132,1633 N Bayshore Dr,3055366414,http://www.marriott.com/hotel-restaurants/miabb-miami-marriott-biscayne-bay/catch-grill-&-bar/5164555/home-page.mi?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Budget,4.5,343.91,"Concierge, Airport Shuttle, Business Centre",169,2026-04-10 00:15:14.962654+03
333,Opera Suites & Marina,Miami,FL,33132,1750 N Bayshore Dr,3053744449,http://www.getaroom.com/,Boutique,3.2,512.65,"Rooftop Terrace, Conference Rooms, Laundry Service, Airport Shuttle, Spa, Swimming Pool",123,2026-04-10 00:15:14.962654+03
334,Epoque Hotels,Miami,FL,33137,350 NE 24th St Ste 104,3055735773,,Resort,2.8,100.03,"Restaurant, Laundry Service, Kids Club",180,2026-04-10 00:15:14.962654+03
335,Picasso Tower Inc,Miami,FL,33137,2800 Biscayne Blvd,3055730250,http://www.americanhomeguides.com/,Resort,3.5,225.94,"Laundry Service, Pet-Friendly, Conference Rooms, Airport Shuttle",81,2026-04-10 00:15:14.962654+03
336,Samda,Miami,FL,33137,2800 Biscayne Blvd Ste 300,3054382887,,Boutique,2.7,462.33,"Swimming Pool, Bar, Rooftop Terrace, Gym, Conference Rooms, 24-Hour Front Desk, Spa",202,2026-04-10 00:15:14.962654+03
337,AC Hotel by Marriott Miami Midtown,Miami,FL,33137,3400 Biscayne Blvd,7862090005,https://www.marriott.com/hotels/travel/miaaw-ac-hotel-miami-midtown/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Budget,3.5,386.98,"Restaurant, Free Wi-Fi, Room Service, Concierge, Business Centre",304,2026-04-10 00:15:14.962654+03
338,Hampton Inn & Suites Miami Midtown,Miami,FL,33137,3450 Biscayne Blvd,7865810600,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIAMIHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIAMIHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Mid-range,4.4,92.84,"Airport Shuttle, Spa, Free Wi-Fi",51,2026-04-10 00:15:14.962654+03
339,Wishes Motel,Miami,FL,33137,3530 Biscayne Blvd,3055715115,,Mid-range,4.6,111.01,"24-Hour Front Desk, Gym, Parking, Laundry Service, Concierge, Swimming Pool",31,2026-04-10 00:15:14.962654+03
340,Holiday Inn Miami-Doral Area,Miami,FL,33147,3255 NW 87th Ter,8003458082,http://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=miawc&_PMID=99601036&cm_mmc=mdpr-_-yellowpages-_-hi-_-miawc,Mid-range,5.0,500.76,"Airport Shuttle, Gym, Rooftop Terrace, Swimming Pool, Free Wi-Fi, Business Centre",45,2026-04-10 00:15:14.962654+03
341,Edison Terrace,Miami,FL,33127,655 NW 56th St,3057560556,,Resort,2.9,263.74,"EV Charging, Free Wi-Fi, Room Service, Rooftop Terrace, Bar, Gym",201,2026-04-10 00:15:14.962654+03
342,The Setal Hotel,Miami,FL,33137,39 NE 59th St,3057515402,,Mid-range,3.0,183.87,"Airport Shuttle, Swimming Pool, Business Centre, Rooftop Terrace, Conference Rooms, EV Charging",230,2026-04-10 00:15:14.962654+03
343,American Tracking Express,Miami,FL,33147,10330 NW 33rd Ave,3056962483,,Luxury,4.7,75.79,"Room Service, Airport Shuttle, Concierge, Spa, Rooftop Terrace",289,2026-04-10 00:15:14.962654+03
344,Travelodge by Wyndham Miami Biscayne Bay,Miami,FL,33137,5255 Biscayne Blvd,3057518696,http://www.travelodge.com/,Resort,3.1,446.40,"24-Hour Front Desk, EV Charging, Kids Club, Restaurant, Pet-Friendly, Parking",184,2026-04-10 00:15:14.962654+03
345,Shalimar Motel,Miami,FL,33138,6200 Biscayne Blvd,3057510345,http://shalimarmotel.com/,Mid-range,3.5,58.16,"Business Centre, Free Wi-Fi, Parking, Kids Club, Room Service, Conference Rooms, EV Charging",203,2026-04-10 00:15:14.962654+03
346,River Park Hotel,Miami,FL,33138,104 NE 78th St,3053713187,http://magicriverhotel.com/,Mid-range,4.4,536.86,"Business Centre, Conference Rooms, Parking",293,2026-04-10 00:15:14.962654+03
347,Hotel Mimo,Miami,FL,33138,7126 Biscayne Blvd,3054567233,,Budget,4.5,430.85,"Room Service, 24-Hour Front Desk, Restaurant, Gym",141,2026-04-10 00:15:14.962654+03
348,The Vagabond Hotel,Miami,FL,33138,7301 Biscayne Blvd,3054008420,https://www.thevagabondhotelmiami.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,Boutique,4.0,506.56,"24-Hour Front Desk, Airport Shuttle, Bar",272,2026-04-10 00:15:14.962654+03
349,Esa of Miami,Miami,FL,33167,2195 NW 119th St,3058469970,,Mid-range,3.9,292.67,"Swimming Pool, Business Centre, Kids Club",30,2026-04-10 00:15:14.962654+03
350,Azur Hotel,Miami,FL,33138,7951 NE Bayshore Ct,7865584422,,Budget,3.8,212.53,"Bar, Airport Shuttle, Rooftop Terrace, 24-Hour Front Desk, Gym, Room Service, Restaurant",50,2026-04-10 00:15:14.962654+03
351,SoBe USA,Miami,FL,33140,5445 Collins Ave,7866030184,http://www.sobeusa.com/,Resort,2.6,400.87,"Spa, Kids Club, 24-Hour Front Desk, Swimming Pool",211,2026-04-10 00:15:14.962654+03
352,Knights Inn North Miami,Miami,FL,33181,11102 Biscayne Blvd,3058934540,http://www.knightsinn.com/,Luxury,4.3,340.94,"Pet-Friendly, Rooftop Terrace, Airport Shuttle, Gym, 24-Hour Front Desk",243,2026-04-10 00:15:14.962654+03
353,Colonial Sunset Inc,Miami,FL,33162,17001 NE 9th Ave Apt 10a,7869162865,,Luxury,4.5,372.84,"Conference Rooms, 24-Hour Front Desk, Business Centre, Rooftop Terrace",321,2026-04-10 00:15:14.962654+03
354,International Cruise Food,Miami,FL,33179,470 NE 185th St,3056532042,http://icfh.com/,Luxury,4.5,199.95,"Airport Shuttle, Restaurant, Free Wi-Fi, 24-Hour Front Desk, Pet-Friendly",220,2026-04-10 00:15:14.962654+03
355,DoubleTree by Hilton Grand Hotel Biscayne Bay,Miami,FL,33132,1717 N Bayshore Dr,3053720313,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIABSDT_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIABSDT%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Resort,4.6,61.35,"Rooftop Terrace, Business Centre, Spa, Laundry Service, Kids Club, Gym, Restaurant",59,2026-04-10 00:15:14.962654+03
356,Miami Marriott Biscayne Bay,Miami,FL,33132,1633 N Bayshore Dr,3053743900,https://www.marriott.com/hotels/travel/miabb-miami-marriott-biscayne-bay/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,3.1,129.78,"Rooftop Terrace, Laundry Service, Free Wi-Fi",155,2026-04-10 00:15:14.962654+03
357,Hotel Roma Golden Glades,Miami,FL,33169,16805 NW 12th Ave,3056248401,,Budget,3.0,221.99,"Free Wi-Fi, Swimming Pool, Room Service",244,2026-04-10 00:15:14.962654+03
358,New Yorker Boutique Hotel,Miami,FL,33138,6500 Biscayne Blvd,3057595823,http://www.hotelnewyorkermiami.com/,Mid-range,4.3,491.70,"Room Service, 24-Hour Front Desk, Conference Rooms, Swimming Pool, Concierge, Business Centre",315,2026-04-10 00:15:14.962654+03
359,Menin Hotels,Miami,FL,33137,3050 Biscayne Blvd Ph 1,3054567173,,Mid-range,4.1,127.14,"Swimming Pool, Pet-Friendly, Free Wi-Fi",183,2026-04-10 00:15:14.962654+03
360,Italia,Miami,FL,33137,3530 Biscayne Blvd,3055715115,http://italia.org/,Budget,3.2,82.47,"Room Service, Restaurant, Gym, Parking",67,2026-04-10 00:15:14.962654+03
361,Budget Inn,Miami,FL,33147,8929 NW 27th Ave,3056916080,http://www.budget-inn.com/,Resort,3.3,496.08,"Concierge, Restaurant, Conference Rooms",100,2026-04-10 00:15:14.962654+03
362,Sanctuary Hotel,Miami,FL,33132,1756 N Bayshore Dr,7869241101,,Boutique,2.6,148.80,"Concierge, Parking, Pet-Friendly, Airport Shuttle",141,2026-04-10 00:15:14.962654+03
363,Palm Plaza Motel,Miami,FL,33150,7331 N Miami Ave,3057516232,,Luxury,2.7,333.74,"Airport Shuttle, Swimming Pool, 24-Hour Front Desk, Free Wi-Fi, Bar, Kids Club",170,2026-04-10 00:15:14.962654+03
364,Atlantic Beach Hotel,Miami,FL,33132,555 NE 15th St,3058660431,http://miamibeachcdc.org/,Resort,4.6,287.57,"Free Wi-Fi, Bar, Restaurant",346,2026-04-10 00:15:14.962654+03
365,Real Living Residences,Miami,FL,33127,2700 N Miami Ave Apt 401,3055731999,http://www.rlmiami.com/,Budget,3.2,284.15,"Pet-Friendly, Room Service, EV Charging",270,2026-04-10 00:15:14.962654+03
366,Towneplace Suites By Marriott,Miami,FL,33147,10505 NW 36th Pl,3057184144,http://www.marriott.com/towneplace-suites/travel.mi,Boutique,4.7,91.02,"Room Service, Restaurant, 24-Hour Front Desk, Laundry Service, Bar, Kids Club, Gym",248,2026-04-10 00:15:14.962654+03
367,Howard Johnson,Miami,FL,33169,16500 NW 2nd Ave,3059452402,http://www.howardjohnson.com/,Luxury,2.6,279.85,"Parking, Swimming Pool, Airport Shuttle, Room Service",376,2026-04-10 00:15:14.962654+03
368,Holiday Inn Golden Glades,Miami,FL,33169,148 NW 167th St,3059491441,http://holidaysgoldenglades.com/,Budget,4.2,382.41,"Concierge, Business Centre, Swimming Pool, Conference Rooms, Bar, Parking, Laundry Service",294,2026-04-10 00:15:14.962654+03
369,Hilton Miami Downtown,Miami,FL,33132,1601 Biscayne Blvd,3053740000,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIADTHF_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIADTHF%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Luxury,4.2,334.22,"EV Charging, Pet-Friendly, Gym, Bar",385,2026-04-10 00:15:14.962654+03
370,Courtyard by Marriott Miami Aventura Mall,Miami,FL,33180,2825 NE 191st St,3059370805,https://www.marriott.com/hotels/travel/miaav-courtyard-miami-aventura-mall/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Resort,2.6,499.73,"Airport Shuttle, Spa, Laundry Service, Gym, EV Charging, Kids Club, Room Service",84,2026-04-10 00:15:14.962654+03
371,Esa Aventura Inc,Miami,FL,33180,18999 Biscayne Blvd,3056829696,http://aventuramall.com/,Budget,2.6,544.08,"Bar, Airport Shuttle, Parking, Restaurant, 24-Hour Front Desk, Room Service",54,2026-04-10 00:15:14.962654+03
372,Avantgarde Hotels,Miami,FL,33180,2941 NE 185th St,3055389697,https://www.epoquehotels.com/,Resort,2.7,245.66,"Parking, Kids Club, Laundry Service, EV Charging, Concierge",26,2026-04-10 00:15:14.962654+03
373,Solutions Unique Hotel,Miami,FL,33180,19725 NE 24th Ct,3057052521,http://uniquehotelsolutions.com/,Resort,4.5,341.73,"Spa, Concierge, Airport Shuttle, Gym, Pet-Friendly, Kids Club",318,2026-04-10 00:15:14.962654+03
374,AC Hotel by Marriott Miami Aventura,Miami,FL,33180,20805 Biscayne Blvd,7865905100,http://www.marriotthotels.com/,Budget,4.4,512.09,"Spa, Pet-Friendly, 24-Hour Front Desk, Laundry Service, Bar, Airport Shuttle, Concierge",355,2026-04-10 00:15:14.962654+03
375,AC Hotel by Marriott Miami Aventura,Miami,FL,33180,20805 Biscayne Blvd,7865905100,https://www.marriott.com/hotels/travel/miaan-ac-hotel-miami-aventura/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Resort,3.7,283.89,"Parking, Room Service, Airport Shuttle, Pet-Friendly",331,2026-04-10 00:15:14.962654+03
376,Renaissance Aventura,Miami,FL,33180,20803 Biscayne Blvd,3059314855,http://www.alanjmarcus.com/,Luxury,4.2,64.59,"Business Centre, Swimming Pool, EV Charging, Laundry Service, Airport Shuttle",210,2026-04-10 00:15:14.962654+03
377,âme Spa & Wellness Collective,Miami,FL,33180,19999 E Country Club Dr,3059336930,http://amewellness.com/,Boutique,2.6,202.03,"Spa, Business Centre, Airport Shuttle, EV Charging, 24-Hour Front Desk, Kids Club",184,2026-04-10 00:15:14.962654+03
378,Turnberry Isle Miami Golf Course,Miami,FL,33180,19999 E Country Club Dr,3059326200,http://www.marriott.com/hotels/travel/miatb-turnberry-isle-miami-autograph-collection,Luxury,3.2,350.51,"Bar, Laundry Service, Conference Rooms",228,2026-04-10 00:15:14.962654+03
379,AME Spa and Wellness Collective,Miami,FL,33180,19999 E Country Club Dr,3059336930,https://www.marriott.com/hotels/hotel-information/fitness-spa-services/miajt-jw-marriott-miami-turnberry-resort-and-spa/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Resort,4.4,482.93,"Kids Club, Restaurant, Gym",179,2026-04-10 00:15:14.962654+03
380,Bourbon Steak Miami by Michael Mina,Miami,FL,33180,19999 E Country Club Dr,7862796600,https://www.jwturnberry.com/aventura-restaurants/bourbon-steak,Luxury,4.3,113.50,"Free Wi-Fi, Restaurant, Bar, Laundry Service, Concierge, Spa, Conference Rooms",147,2026-04-10 00:15:14.962654+03
381,Residence Inn Aventura,Miami,FL,33180,21150 NE 38th Ave Apt 2002,3059350049,http://marriott.com/,Budget,2.6,508.61,"Parking, 24-Hour Front Desk, Laundry Service, Conference Rooms",223,2026-04-10 00:15:14.962654+03
382,Double Park,Miami,FL,33180,21200 NE 38th Ave,3059319110,http://doublepark.org/,Budget,4.1,388.99,"24-Hour Front Desk, EV Charging, Laundry Service, Gym",262,2026-04-10 00:15:14.962654+03
383,Presidential Suites,Miami,FL,33180,2875 NE 191st St Ste 400,3053707100,,Boutique,4.0,218.85,"Gym, Pet-Friendly, Free Wi-Fi, Bar, EV Charging",103,2026-04-10 00:15:14.962654+03
384,Hotelnparking.com,Miami,FL,33101,48740 Cynthia Village Suite 005,8889898289,http://hotelnparking.com/,Mid-range,4.6,477.84,"Bar, Parking, Concierge, Kids Club",30,2026-04-10 00:15:14.962654+03
385,Magnuson Hotel Clearwater Central,Miami,FL,33101,427 Hoffman Creek,7274518900,http://magnusonclearwater.com/,Budget,4.7,284.42,"Restaurant, Free Wi-Fi, Business Centre, Airport Shuttle",331,2026-04-10 00:15:14.962654+03
386,Men Pa'w Gourmet Hot Sauce LLC,Miami,FL,33186,280 Aguilar Drive,7862008958,http://www.menpawhotsauce.com/,Boutique,4.5,404.93,"Concierge, Room Service, 24-Hour Front Desk, Business Centre, Airport Shuttle",131,2026-04-10 00:15:14.962654+03
387,Boutique Hospitality Management,Miami Beach,FL,33139,04505 Evelyn Shores Apt. 586,3057283000,http://www.boutique-hospitality.com/,Resort,3.7,461.28,"Spa, Free Wi-Fi, 24-Hour Front Desk, Parking, Rooftop Terrace, Pet-Friendly",331,2026-04-10 00:15:14.962654+03
388,A Cuba Travel,Miami,FL,33101,22602 Patton Loop,7023859400,,Budget,3.2,288.28,"Parking, Rooftop Terrace, Conference Rooms, Airport Shuttle, Kids Club",384,2026-04-10 00:15:14.962654+03
389,Miami Beach Rentals,Miami,FL,33101,2160 Walker Viaduct,3052441002,,Boutique,4.9,140.12,"Business Centre, Swimming Pool, Room Service, Rooftop Terrace, Restaurant, Laundry Service, Gym",389,2026-04-10 00:15:14.962654+03
390,Miami Cruoseport Parking & Hotel,Miami,FL,33101,4330 Raymond Harbors Apt. 458,8886567438,http://www.stay123.com/,Luxury,2.6,548.72,"Concierge, Room Service, Kids Club, 24-Hour Front Desk, Free Wi-Fi",318,2026-04-10 00:15:14.962654+03
391,Ole Travel Inc,Miami,FL,33101,850 Natalie Green Apt. 940,3059070010,,Resort,4.3,457.09,"Business Centre, EV Charging, 24-Hour Front Desk, Parking, Airport Shuttle",107,2026-04-10 00:15:14.962654+03
392,El Hostelito,Miami,FL,33101,655 Obrien Pass,2528626231,http://www.elhostelito.com/,Resort,4.6,136.47,"EV Charging, Airport Shuttle, Parking",391,2026-04-10 00:15:14.962654+03
393,Quality Inn Miami South,Miami,FL,33176,14501 S. Dixie Hwy. -- US 1,3052512000,https://www.choicehotels.com/florida/miami/quality-inn-hotels/fl113?pmf=yext&mc=llyxyxpx,Mid-range,4.5,523.20,"Gym, Business Centre, 24-Hour Front Desk, Spa, EV Charging",177,2026-04-10 00:15:14.962654+03
394,Motel 6,Cutler Bay,FL,33189,10775 Caribbean Blvd,3052539960,http://www.motel6.com/,Boutique,3.6,232.70,"Pet-Friendly, Laundry Service, Spa, Business Centre, Free Wi-Fi, Rooftop Terrace, Conference Rooms",317,2026-04-10 00:15:14.962654+03
395,Lodgings,Miami,FL,33176,8741 SW 94th St,3052791570,,Budget,4.9,283.47,"Kids Club, Spa, Room Service, Parking",172,2026-04-10 00:15:14.962654+03
396,Econo Lodge,Miami,FL,33156,11211 S Dixie Hwy,3052558893,http://www.econolodge.com/,Mid-range,3.5,114.37,"Rooftop Terrace, Concierge, Laundry Service, Gym",181,2026-04-10 00:15:14.962654+03
397,Comfort Suites Miami,Miami,FL,33175,3901 SW 117th Ave,3052203901,,Mid-range,4.7,438.37,"Rooftop Terrace, Restaurant, Conference Rooms, EV Charging, Free Wi-Fi, Concierge",251,2026-04-10 00:15:14.962654+03
398,Marriott Miami Sales Office,Miami,FL,33156,9150 S Dadeland Blvd Ste 1008,3056707440,http://www.marriott.com/,Mid-range,3.2,336.02,"EV Charging, Gym, Airport Shuttle, Pet-Friendly",242,2026-04-10 00:15:14.962654+03
